"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"miRNA_ID_LIST"	"SPOT_ID"
"hp_mmu-miR-5135_st"	"0.955215"	"7.89e-01"	"-2.73e-01"	"-6.149982"	"-3.30e-02"	""	"stem-loop: mmu-miR-5135"
"hp_Rno-miR-23a_x_st"	"0.955215"	"7.89e-01"	"2.73e-01"	"-6.150002"	"5.07e-02"	""	"stem-loop: Rno-miR-23a"
"hp_hsa-miR-610_st"	"0.955215"	"7.89e-01"	"-2.73e-01"	"-6.150007"	"-3.87e-02"	""	"stem-loop: hsa-miR-610"
"dps-miR-2509_st"	"0.955215"	"7.89e-01"	"2.73e-01"	"-6.150018"	"2.77e-02"	"dps-miR-2509"	""
"hp_hsa-miR-3118-6_x_st"	"0.955215"	"7.89e-01"	"-2.73e-01"	"-6.150023"	"-2.90e-02"	""	"stem-loop: hsa-miR-3118-6"
"nve-miR-2045-staR_st"	"0.955215"	"7.89e-01"	"-2.73e-01"	"-6.150051"	"-3.40e-02"	"nve-miR-2045"	""
"ENSG00000239087_x_st"	"0.955215"	"7.89e-01"	"-2.73e-01"	"-6.150051"	"-2.70e-02"	""	"snoRNA: ENSG00000239087"
"bmo-miR-2807c-staR_st"	"0.955215"	"7.89e-01"	"-2.73e-01"	"-6.150072"	"-3.50e-02"	"bmo-miR-2807c"	""
"mml-miR-675_st"	"0.955215"	"7.89e-01"	"2.73e-01"	"-6.150079"	"9.37e-02"	"mml-miR-675"	""
"bmo-miR-9c-staR_st"	"0.955215"	"7.89e-01"	"2.73e-01"	"-6.150106"	"2.67e-02"	"bmo-miR-9c"	""
"hp_mmu-miR-453_st"	"0.955215"	"7.89e-01"	"2.73e-01"	"-6.150106"	"2.67e-02"	""	"stem-loop: mmu-miR-453"
"cel-miR-74-staR_st"	"0.955218"	"7.89e-01"	"-2.73e-01"	"-6.150128"	"-3.30e-02"	"cel-miR-74"	""
"ppa-miR-19a_st"	"0.955218"	"7.89e-01"	"-2.73e-01"	"-6.15016"	"-9.07e-02"	"ppa-miR-19a"	""
"dvi-miR-281-2-staR_st"	"0.955218"	"7.89e-01"	"-2.73e-01"	"-6.150166"	"-3.07e-02"	"dvi-miR-281-2"	""
"tgu-miR-460b_st"	"0.955218"	"7.89e-01"	"-2.73e-01"	"-6.150175"	"-2.83e-02"	"tgu-miR-460b"	""
"dmo-miR-274_st"	"0.955218"	"7.89e-01"	"2.73e-01"	"-6.150188"	"3.93e-02"	"dmo-miR-274"	""
"ENSG00000201733_x_st"	"0.955218"	"7.89e-01"	"2.73e-01"	"-6.150192"	"3.03e-02"	""	"snoRNA: ENSG00000201733"
"zma-miR167j_st"	"0.955286"	"7.89e-01"	"2.73e-01"	"-6.150236"	"3.57e-02"	"zma-MIR167j"	""
"ENSG00000238761_x_st"	"0.955286"	"7.89e-01"	"2.72e-01"	"-6.15026"	"2.80e-02"	""	"snoRNA: ENSG00000238761"
"cin-miR-4171-5p_st"	"0.955286"	"7.89e-01"	"2.72e-01"	"-6.150263"	"3.17e-02"	"cin-miR-4171"	""
"mmu-miR-488_st"	"0.955286"	"7.90e-01"	"-2.72e-01"	"-6.150276"	"-2.57e-02"	"mmu-miR-488"	""
"ptc-miR478l_st"	"0.955286"	"7.90e-01"	"-2.72e-01"	"-6.150301"	"-3.13e-02"	"ptc-MIR478l"	""
"ENSG00000238769_x_st"	"0.955286"	"7.90e-01"	"2.72e-01"	"-6.150311"	"3.40e-02"	""	"snoRNA: ENSG00000238769"
"hp_mmu-miR-615_st"	"0.955286"	"7.90e-01"	"-2.72e-01"	"-6.150312"	"-2.70e-02"	""	"stem-loop: mmu-miR-615"
"mmu-miR-509-3p_st"	"0.955344"	"7.90e-01"	"2.72e-01"	"-6.150376"	"3.27e-02"	"mmu-miR-509"	""
"cRm-miR-250-staR_st"	"0.955344"	"7.90e-01"	"2.72e-01"	"-6.15038"	"2.33e-02"	"cRm-miR-250"	""
"ENSG00000212295_x_st"	"0.955344"	"7.90e-01"	"2.72e-01"	"-6.150391"	"2.83e-02"	""	"snoRNA: ENSG00000212295"
"cin-miR-7_st"	"0.955344"	"7.90e-01"	"-2.72e-01"	"-6.150393"	"-2.63e-02"	"cin-miR-7"	""
"hp_hsa-miR-651_st"	"0.955344"	"7.90e-01"	"2.72e-01"	"-6.150401"	"2.53e-02"	""	"stem-loop: hsa-miR-651"
"hsa-miR-99a_st"	"0.955601"	"7.90e-01"	"2.72e-01"	"-6.150517"	"3.07e-02"	"hsa-miR-99a"	""
"hsa-miR-1288_st"	"0.955601"	"7.90e-01"	"2.72e-01"	"-6.150523"	"2.93e-02"	"hsa-miR-1288"	""
"ptR-miR-555_st"	"0.955601"	"7.90e-01"	"2.71e-01"	"-6.150547"	"2.53e-02"	"ptR-miR-555"	""
"dps-miR-2537_st"	"0.955601"	"7.90e-01"	"2.71e-01"	"-6.150548"	"2.67e-02"	"dps-miR-2537"	""
"hp_mmu-miR-125b-1_x_st"	"0.955601"	"7.90e-01"	"2.71e-01"	"-6.150559"	"2.93e-02"	""	"stem-loop: mmu-miR-125b-1"
"ptR-miR-1273_st"	"0.955601"	"7.90e-01"	"-2.71e-01"	"-6.150564"	"-2.43e-02"	"ptR-miR-1273"	""
"fRu-miR-27e_st"	"0.955634"	"7.90e-01"	"2.71e-01"	"-6.15059"	"7.10e-02"	"fRu-miR-27e"	""
"cel-miR-85_st"	"0.955634"	"7.90e-01"	"2.71e-01"	"-6.150603"	"2.90e-02"	"cel-miR-85"	""
"dps-miR-969-staR_st"	"0.955668"	"7.91e-01"	"-2.71e-01"	"-6.150642"	"-3.20e-02"	"dps-miR-969"	""
"ssc-miR-324_st"	"0.955668"	"7.91e-01"	"-2.71e-01"	"-6.150674"	"-5.63e-02"	"ssc-miR-324"	""
"cte-miR-315_st"	"0.955668"	"7.91e-01"	"2.71e-01"	"-6.1507"	"3.83e-02"	"cte-miR-315"	""
"cte-miR-2g_st"	"0.955668"	"7.91e-01"	"-2.71e-01"	"-6.150701"	"-2.83e-02"	"cte-miR-2g"	""
"hp_hsa-miR-585_x_st"	"0.955668"	"7.91e-01"	"2.71e-01"	"-6.150706"	"3.23e-02"	""	"stem-loop: hsa-miR-585"
"bdi-miR5171_st"	"0.955668"	"7.91e-01"	"-2.71e-01"	"-6.150714"	"-3.17e-02"	"bdi-MIR5171"	""
"aae-miR-1175_st"	"0.955668"	"7.91e-01"	"-2.71e-01"	"-6.150721"	"-2.43e-02"	"aae-miR-1175"	""
"vvi-miR156i_st"	"0.955668"	"7.91e-01"	"-2.71e-01"	"-6.150726"	"-2.57e-02"	"vvi-MIR156i"	""
"bta-miR-2289_st"	"0.955693"	"7.91e-01"	"2.71e-01"	"-6.150748"	"2.97e-02"	"bta-miR-2289"	""
"hsa-miR-3605-5p_st"	"0.955832"	"7.91e-01"	"-2.71e-01"	"-6.150804"	"-3.43e-02"	"hsa-miR-3605"	""
"mmu-miR-764-5p_st"	"0.955904"	"7.91e-01"	"-2.70e-01"	"-6.15086"	"-3.53e-02"	"mmu-miR-764"	""
"hp_hsa-miR-455_st"	"0.955904"	"7.91e-01"	"-2.70e-01"	"-6.150861"	"-3.63e-02"	""	"stem-loop: hsa-miR-455"
"ssc-miR-432-3p_st"	"0.955904"	"7.91e-01"	"-2.70e-01"	"-6.150868"	"-3.03e-02"	"ssc-miR-432"	""
"dpe-miR-79_st"	"0.956016"	"7.91e-01"	"2.70e-01"	"-6.150932"	"3.13e-02"	"dpe-miR-79"	""
"bta-miR-2898_st"	"0.956016"	"7.91e-01"	"2.70e-01"	"-6.150943"	"4.47e-02"	"bta-miR-2898"	""
"dme-miR-2a-2-5p_st"	"0.956016"	"7.91e-01"	"-2.70e-01"	"-6.151001"	"-2.50e-02"	"dme-miR-2a-2"	""
"cel-miR-71_st"	"0.956016"	"7.91e-01"	"2.70e-01"	"-6.151002"	"2.47e-02"	"cel-miR-71"	""
